"","start1","end1","name1","start2","end2","name2"
"2712",39847997,39848077,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"2713",39848113,39848159,"IAPLTR2a",39847816,39847863,"IAPEz-int"
"2714",39848182,39848201,"IAPLTR2a",39847963,39848061,"IAPEz-int"
"2715",39848183,39848201,"IAPLTR2a",39847814,39847950,"IAPEz-int"
"2716",39848138,39848197,"IAPLTR2a",39847517,39847580,"IAPEz-int"
"2717",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2718",39848117,39848197,"IAPLTR2a",39847868,39847956,"IAPEz-int"
"2719",39848182,39848201,"IAPLTR2a",39847948,39848046,"IAPEz-int"
"2720",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2721",39848153,39848169,"IAPLTR2a",39847612,39847710,"IAPEz-int"
"2722",39848164,39848201,"IAPLTR2a",39847218,39847305,"IAPEz-int"
"2723",39847988,39848068,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"2724",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2725",39848182,39848201,"IAPLTR2a",39847954,39848052,"IAPEz-int"
"2726",39848146,39848201,"IAPLTR2a",39847999,39848072,"IAPEz-int"
"2727",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2728",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2729",39848149,39848201,"IAPLTR2a",39848001,39848033,"IAPEz-int"
"2730",39847992,39848072,"IAPEz-int",39848099,39848187,"IAPLTR2a"
"2731",39848182,39848201,"IAPLTR2a",39847674,39847772,"IAPEz-int"
"2732",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2733",39848152,39848201,"IAPLTR2a",39847318,39847416,"IAPEz-int"
"2734",39848182,39848201,"IAPLTR2a",39847712,39847781,"IAPEz-int"
"2735",39847992,39848072,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2736",39848155,39848199,"IAPLTR2a",39847477,39847550,"IAPEz-int"
"2737",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2738",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2739",39848119,39848199,"IAPLTR2a",39847943,39848031,"IAPEz-int"
"2740",39848115,39848168,"IAPLTR2a",39847814,39847887,"IAPEz-int"
"2741",39848121,39848156,"IAPLTR2a",39847736,39847834,"IAPEz-int"
"2742",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2743",39848007,39848087,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2744",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2745",39848155,39848199,"IAPLTR2a",39847866,39847932,"IAPEz-int"
"2746",39848138,39848199,"IAPLTR2a",39847231,39847284,"IAPEz-int"
"2747",39848164,39848201,"IAPLTR2a",39847824,39847922,"IAPEz-int"
"2748",39847992,39848072,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"2749",39847989,39848069,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2750",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2751",39848125,39848199,"IAPLTR2a",39847761,39847786,"IAPEz-int"
"2752",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2753",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2754",39847993,39848073,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2755",39848134,39848173,"IAPLTR2a",39847275,39847340,"IAPEz-int"
"2756",39848007,39848087,"IAPEz-int",39848106,39848194,"IAPLTR2a"
"2757",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2758",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2759",39847993,39848073,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2760",39847978,39848058,"IAPEz-int",39848110,39848200,"IAPLTR2a"
"2761",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2762",39848164,39848201,"IAPLTR2a",39847960,39848035,"IAPEz-int"
"2763",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2764",39847997,39848077,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2765",39848142,39848201,"IAPLTR2a",39847153,39847249,"IAPEz-int"
"2766",39848141,39848201,"IAPLTR2a",39847657,39847690,"IAPEz-int"
"2767",39848121,39848201,"IAPLTR2a",39847818,39847906,"IAPEz-int"
"2768",39847979,39848069,"IAPEz-int",39848097,39848163,"IAPLTR2a"
"2769",39848182,39848201,"IAPLTR2a",39847796,39847907,"IAPEz-int"
"2770",39848182,39848201,"IAPLTR2a",39847874,39848000,"IAPEz-int"
"2771",39848182,39848201,"IAPLTR2a",39847794,39847905,"IAPEz-int"
"2772",39848182,39848201,"IAPLTR2a",39847977,39848075,"IAPEz-int"
"2773",39848144,39848201,"IAPLTR2a",39847701,39847722,"IAPEz-int"
"2774",39848113,39848201,"IAPLTR2a",39848035,39848077,"IAPEz-int"
"2775",39848182,39848208,"IAPLTR2a",39847969,39848067,"IAPEz-int"
"2776",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2777",39848141,39848160,"IAPLTR2a",39846354,39846416,"IAPEz-int"
"2778",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2779",39848000,39848080,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2780",39847995,39848075,"IAPEz-int",39848110,39848200,"IAPLTR2a"
"2781",39847988,39848068,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2782",39848142,39848165,"IAPLTR2a",39847953,39848044,"IAPEz-int"
"2783",39848124,39848171,"IAPLTR2a",39847802,39847832,"IAPEz-int"
"2784",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2785",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2786",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2787",39847992,39848072,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2788",39847997,39848077,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"2789",39848070,39848092,"IAPLTR2a",39847736,39847834,"IAPEz-int"
"2790",39847998,39848078,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2791",39847988,39848068,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2792",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2793",39847988,39848068,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"2794",39847998,39848078,"IAPEz-int",39848115,39848203,"IAPLTR2a"
"2795",39847997,39848077,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2796",39848014,39848094,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2797",39848182,39848201,"IAPLTR2a",39847807,39847905,"IAPEz-int"
"2798",39847997,39848077,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2799",39847992,39848072,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"2800",39847991,39848071,"IAPEz-int",39848108,39848196,"IAPLTR2a"
"2801",39848140,39848203,"IAPLTR2a",39847884,39847910,"IAPEz-int"
"2802",39847989,39848069,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2803",39848161,39848201,"IAPLTR2a",39847682,39847780,"IAPEz-int"
"2804",39848182,39848201,"IAPLTR2a",39847517,39847574,"IAPEz-int"
"2805",39848182,39848208,"IAPLTR2a",39847969,39848067,"IAPEz-int"
"2806",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2807",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2808",39847997,39848077,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"2809",39848009,39848089,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2810",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2811",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2812",39847996,39848076,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2813",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2814",39848119,39848201,"IAPLTR2a",3201505,3201537,"IAPEz-int"
"2815",39847997,39848077,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"2816",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2817",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2818",39848121,39848201,"IAPLTR2a",39847451,39847515,"IAPEz-int"
"2819",39847992,39848072,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2820",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2821",39848007,39848087,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2822",39848164,39848201,"IAPLTR2a",39847517,39847551,"IAPEz-int"
"2823",39848012,39848092,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2824",39848182,39848201,"IAPLTR2a",39847260,39847350,"IAPEz-int"
"2825",39848182,39848201,"IAPLTR2a",39847451,39847531,"IAPEz-int"
"2826",39847978,39848058,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2827",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2828",39848121,39848201,"IAPLTR2a",39848055,39848074,"IAPEz-int"
"2829",39848146,39848196,"IAPLTR2a",3201492,3201531,"IAPEz-int"
"2830",39847992,39848072,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2831",39848183,39848201,"IAPLTR2a",39847947,39848045,"IAPEz-int"
"2832",39848182,39848201,"IAPLTR2a",39847954,39848052,"IAPEz-int"
"2833",39848182,39848201,"IAPLTR2a",3201456,3201566,"IAPEz-int"
"2834",39847991,39848071,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"2835",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2836",39847993,39848073,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2837",39848003,39848083,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2838",39848142,39848201,"IAPLTR2a",39847987,39848085,"IAPEz-int"
"2839",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2840",39848182,39848201,"IAPLTR2a",39847822,39847951,"IAPEz-int"
"2841",39848153,39848201,"IAPLTR2a",39847983,39848073,"IAPEz-int"
"2842",39848161,39848200,"IAPLTR2a",39846850,39846904,"IAPEz-int"
"2843",39847989,39848069,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"2844",39848097,39848200,"IAPLTR2a",3201508,3201533,"IAPEz-int"
"2845",39847997,39848077,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2846",39847992,39848072,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"2847",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2848",39848009,39848089,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2849",39847995,39848075,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2850",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2851",39848007,39848087,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2852",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2853",39848121,39848200,"IAPLTR2a",39847794,39847835,"IAPEz-int"
"2854",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2855",39848006,39848086,"IAPEz-int",39848115,39848203,"IAPLTR2a"
"2856",39847993,39848073,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2857",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2858",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2859",39848147,39848197,"IAPLTR2a",39847440,39847545,"IAPEz-int"
"2860",39848165,39848193,"IAPLTR2a",39847641,39847739,"IAPEz-int"
"2861",39847992,39848072,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"2862",39848122,39848201,"IAPLTR2a",39847381,39847412,"IAPEz-int"
"2863",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2864",39848133,39848155,"IAPLTR2a",39846392,39846490,"IAPEz-int"
"2865",39847992,39848072,"IAPEz-int",39848113,39848200,"IAPLTR2a"
"2866",39848181,39848198,"IAPLTR2a",39847814,39847894,"IAPEz-int"
"2867",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2868",39848146,39848199,"IAPLTR2a",39847774,39847873,"IAPEz-int"
"2869",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2870",39848182,39848201,"IAPLTR2a",39847829,39847927,"IAPEz-int"
"2871",39847989,39848069,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2872",39848182,39848201,"IAPLTR2a",39847383,39847423,"IAPEz-int"
"2873",39848182,39848201,"IAPLTR2a",39847317,39847381,"IAPEz-int"
"2874",39848004,39848084,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2875",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2876",39848134,39848201,"IAPLTR2a",39848005,39848087,"IAPEz-int"
"2877",39847997,39848077,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"2878",39848153,39848201,"IAPLTR2a",39847517,39847547,"IAPEz-int"
"2879",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2880",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2881",39847997,39848077,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2882",39847972,39848052,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2883",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2884",39847992,39848072,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"2885",39848151,39848201,"IAPLTR2a",39847276,39847303,"IAPEz-int"
"2886",39848182,39848201,"IAPLTR2a",39847813,39847911,"IAPEz-int"
"2887",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2888",39848119,39848199,"IAPLTR2a",39847968,39848056,"IAPEz-int"
"2889",39848144,39848199,"IAPLTR2a",39847675,39847699,"IAPEz-int"
"2890",39848006,39848086,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"2891",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2892",39847991,39848071,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"2893",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2894",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2895",39848121,39848165,"IAPLTR2a",39847517,39847585,"IAPEz-int"
"2896",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2897",39848161,39848201,"IAPLTR2a",39847798,39847896,"IAPEz-int"
"2898",39848121,39848199,"IAPLTR2a",39847689,39847787,"IAPEz-int"
"2899",39848182,39848201,"IAPLTR2a",3201456,3201551,"IAPEz-int"
"2900",39848007,39848087,"IAPEz-int",39848116,39848204,"IAPLTR2a"
"2901",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2902",39848140,39848202,"IAPLTR2a",39847805,39847903,"IAPEz-int"
"2903",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2904",39848140,39848201,"IAPLTR2a",39848015,39848047,"IAPEz-int"
"2905",39848099,39848199,"IAPLTR2a",39847867,39847919,"IAPEz-int"
"2906",39847973,39848053,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2907",39847997,39848077,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2908",39848004,39848084,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2909",39848175,39848201,"IAPLTR2a",39847935,39847998,"IAPEz-int"
"2910",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2911",39848182,39848201,"IAPLTR2a",39847992,39848093,"IAPEz-int"
"2912",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2913",39848153,39848201,"IAPLTR2a",39847914,39847966,"IAPEz-int"
"2914",39847988,39848068,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"2915",39848099,39848165,"IAPLTR2a",39847794,39847892,"IAPEz-int"
"2916",39848009,39848089,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"2917",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2918",39848009,39848089,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2919",39847991,39848071,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2920",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2921",39848003,39848083,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2922",39848134,39848201,"IAPLTR2a",39847996,39848063,"IAPEz-int"
"2923",39848007,39848087,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"2924",39848143,39848201,"IAPLTR2a",39847512,39847550,"IAPEz-int"
"2925",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2926",39848182,39848201,"IAPLTR2a",39847880,39847990,"IAPEz-int"
"2927",39848122,39848158,"IAPLTR2a",39847659,39847753,"IAPEz-int"
"2928",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2929",39848153,39848171,"IAPLTR2a",39847518,39847583,"IAPEz-int"
"2930",39848010,39848090,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2931",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2932",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2933",39848110,39848201,"IAPLTR2a",39847566,39847581,"IAPEz-int"
"2934",39848121,39848201,"IAPLTR2a",39847755,39847843,"IAPEz-int"
"2935",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2936",39848182,39848201,"IAPLTR2a",39847450,39847548,"IAPEz-int"
"2937",39848183,39848201,"IAPLTR2a",39847516,39847582,"IAPEz-int"
"2938",39848155,39848201,"IAPLTR2a",39846861,39846954,"IAPEz-int"
"2939",39848121,39848170,"IAPLTR2a",39847903,39848003,"IAPEz-int"
"2940",39847998,39848078,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2941",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2942",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2943",39848182,39848201,"IAPLTR2a",39847960,39848058,"IAPEz-int"
"2944",39848117,39848159,"IAPLTR2a",39847800,39847882,"IAPEz-int"
"2945",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2946",39848143,39848201,"IAPLTR2a",39847733,39847831,"IAPEz-int"
"2947",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2948",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2949",39848183,39848201,"IAPLTR2a",39847820,39847957,"IAPEz-int"
"2950",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2951",39847992,39848071,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2952",39848119,39848197,"IAPLTR2a",3201505,3201526,"IAPEz-int"
"2953",39848182,39848198,"IAPLTR2a",39847912,39848043,"IAPEz-int"
"2954",39848163,39848201,"IAPLTR2a",39847966,39848076,"IAPEz-int"
"2955",39847991,39848071,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2956",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2957",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2958",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2959",39847997,39848077,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2960",39847988,39848068,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"2961",39848152,39848201,"IAPLTR2a",39847517,39847574,"IAPEz-int"
"2962",39848163,39848199,"IAPLTR2a",39847517,39847551,"IAPEz-int"
"2963",39848149,39848165,"IAPLTR2a",39847642,39847780,"IAPEz-int"
"2964",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2965",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2966",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2967",39848008,39848088,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2968",39848152,39848201,"IAPLTR2a",39848030,39848075,"IAPEz-int"
"2969",39848121,39848201,"IAPLTR2a",39847964,39848052,"IAPEz-int"
"2970",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2971",39848008,39848088,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2972",39847997,39848077,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2973",39848121,39848180,"IAPLTR2a",39847913,39848005,"IAPEz-int"
"2974",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2975",39848164,39848201,"IAPLTR2a",39847517,39847551,"IAPEz-int"
"2976",39848140,39848201,"IAPLTR2a",39847982,39848056,"IAPEz-int"
"2977",39848182,39848201,"IAPLTR2a",39848019,39848046,"IAPEz-int"
"2978",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2979",39848182,39848201,"IAPLTR2a",39847693,39847762,"IAPEz-int"
"2980",39848008,39848088,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2981",39848005,39848085,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2982",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2983",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2984",39847992,39848072,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2985",39848182,39848201,"IAPLTR2a",39847977,39848072,"IAPEz-int"
"2986",39848182,39848201,"IAPLTR2a",39847908,39848006,"IAPEz-int"
"2987",39847993,39848073,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2988",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2989",39848184,39848200,"IAPLTR2a",39847892,39847990,"IAPEz-int"
"2990",39847973,39848053,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2991",39848182,39848201,"IAPLTR2a",39846393,39846491,"IAPEz-int"
"2992",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2993",39848182,39848201,"IAPLTR2a",39847448,39847546,"IAPEz-int"
"2994",39848007,39848087,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2995",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2996",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2997",39848165,39848201,"IAPLTR2a",39847870,39847980,"IAPEz-int"
"2998",39848118,39848201,"IAPLTR2a",39847439,39847469,"IAPEz-int"
"2999",39848108,39848197,"IAPLTR2a",3201472,3201515,"IAPEz-int"
"3000",39848183,39848201,"IAPLTR2a",39847853,39847951,"IAPEz-int"
"3001",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"3002",39848141,39848201,"IAPLTR2a",39847152,39847166,"IAPEz-int"
"3003",39848182,39848201,"IAPLTR2a",39847822,39847903,"IAPEz-int"
"3004",39848152,39848201,"IAPLTR2a",39847803,39847834,"IAPEz-int"
"3005",39847993,39848073,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3006",39847985,39848065,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3007",39848151,39848201,"IAPLTR2a",39847981,39848075,"IAPEz-int"
"3008",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3009",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3010",39848012,39848092,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3011",39848148,39848201,"IAPLTR2a",39847479,39847509,"IAPEz-int"
"3012",39847997,39848077,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"3013",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3014",39848182,39848198,"IAPLTR2a",39847816,39847930,"IAPEz-int"
"3015",39848182,39848199,"IAPLTR2a",39847986,39848084,"IAPEz-int"
"3016",39848182,39848201,"IAPLTR2a",39847452,39847550,"IAPEz-int"
"3017",39848119,39848201,"IAPLTR2a",39847802,39847835,"IAPEz-int"
"3018",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3019",39848179,39848201,"IAPLTR2a",39847884,39848009,"IAPEz-int"
"3020",39848144,39848162,"IAPLTR2a",39847648,39847695,"IAPEz-int"
"3021",39848143,39848165,"IAPLTR2a",39847986,39848084,"IAPEz-int"
"3022",39848152,39848201,"IAPLTR2a",39847889,39847906,"IAPEz-int"
"3023",39848143,39848201,"IAPLTR2a",39847913,39848011,"IAPEz-int"
"3024",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3025",39847990,39848070,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"3026",39847959,39848049,"IAPEz-int",39848099,39848132,"IAPLTR2a"
"3027",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3028",39848121,39848201,"IAPLTR2a",39847475,39847517,"IAPEz-int"
"3029",39847997,39848077,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"3030",39847993,39848073,"IAPEz-int",39848107,39848195,"IAPLTR2a"
"3031",39847991,39848071,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"3032",39848121,39848153,"IAPLTR2a",39847987,39848085,"IAPEz-int"
"3033",39848001,39848081,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"3034",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3035",39848003,39848083,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3036",39847991,39848071,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"3037",39848172,39848201,"IAPLTR2a",39847445,39847523,"IAPEz-int"
"3038",39848122,39848201,"IAPLTR2a",39848023,39848088,"IAPEz-int"
"3039",39847997,39848077,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"3040",39848153,39848201,"IAPLTR2a",39847517,39847572,"IAPEz-int"
"3041",39848173,39848201,"IAPLTR2a",39846352,39846396,"IAPEz-int"
"3042",39848182,39848201,"IAPLTR2a",39848008,39848048,"IAPEz-int"
"3043",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3044",39848000,39848080,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"3045",39848119,39848201,"IAPLTR2a",39848020,39848054,"IAPEz-int"
