start1,end1,name1,start2,end2,name2
78350919,78350998,Fut8,123461882,123461970,Sacm1l
35730147,35730228,Ttll11,6812124,6812151,Celf2
123462018,123462081,Sacm1l,3062453530626050,3062461330626070,Zfp940
5794364,5794444,Sec61a2,8510842,8510930,Sash1
78350924,78351004,Fut8,123461929,123462017,Sacm1l
123462034,123462114,Sacm1l,70963692,70963780,Dlgap1
56111906,56111986,Lrrc16b,187128732,187128820,Iars2
72236540,72236620,Timm9,72223431,72223519,Tomm20l
7304842773098829,7304846573098872,Ell,73048313,73048401,2810422J05Rik
130223138,130223217,Col25a1,38243743,38243760,Gsk3b
78350927,78351007,Fut8,123461898,123461986,Sacm1l
123462014,123462094,Sacm1l,70963682,70963770,Dlgap1
166681312,166681392,Arfgef2,70531812,70531900,Psd3
4787470947875354,4787473647875407,Tfeb,4787130047874634,4787135147874673,Pgc
115061616115074800,115061639115074880,Trpv4,115061577,115061617,BC057022
31530876,31530956,Cct5,3150974831530802,3150982231530816,Cmbl
88992389,88992479,Gm2022,134201490,134201541,Klhdc8a
148984148149041730,148984165149041800,Pik3cd,148970608148984030,148970635148984060,Clstn1
67019371,67019416,Cadm2,110079837110081840,110079893110081890,Smarcc1
72690206,72690286,Mef2b,72690075,72690163,2310045N01Rik
145110915,145111005,Gm13225,172284668172284770,172284675172284800,Nos1ap
23626544,23626624,Cadps2,2359943323626492,2359951023626503,Rnf133
136713453,136713533,Mkks,136756068,136756156,2210009G21Rik
118674950,118674985,Itga9,123461815,123461930,Sacm1l
181194956,181195017,Smyd3,7525406475254584,7525414175254605,Ptprn
55437629,55437709,Kcnj3,69726932,69727020,Slc16a9
17133604,17133665,Csmd1,2310923423109984,2310925923110057,Eif4a2
118674952,118674996,Itga9,123461852,123461926,Sacm1l
103550798,103550878,Odz4,33967396,33967484,Wdfy4
108519849,108519896,Mtf2,122766454,122766552,Clybl
106026864,106026954,Cntn4,1.3474112913474419e+17,1.3474113413474419e+17,Rnf40
59220088,59220178,Gas2,63374266359702,63374416359703,Pdgfd
30804808,30804899,Copg2,112604404,112604451,Cdc42bpb
73620467,73620499,Lpcat1,75116467,75116565,Igf1r
47788096,47788142,Zfp398,144389828,144389876,Ebf3
123462026,123462052,Sacm1l,78350925,78351028,Fut8
4617652,4617703,Pcx,123462082,123462154,Sacm1l
77592353,77592433,Zfp385b,123661502123827760,123661508123827780,Nalcn
123462018,123462047,Sacm1l,34479329,34479457,Kalrn
123462021,123462101,Sacm1l,70963678,70963766,Dlgap1
115490281,115490361,Sppl3,36869993,36870081,Tbc1d14
92521944,92522024,Rasgrf2,63954936,63955024,Ctnna3
44869944,44870018,Jarid2,8252256,8252275,Slc22a29
11144023,11144103,Zc3h7a,123462016,123462104,Sacm1l
78350943,78351023,Fut8,123461926,123462014,Sacm1l
28305719,28305809,Ccdc66,9758721097588240,9758722197588244,Pde4dip
165828451,165828565,Ncoa3,68081077,68081110,Schip1
47788068,47788126,Zfp398,123461841,123461929,Sacm1l
44497772,44497829,Phldb1,3845610638460544,3845612138460627,Rnf14
56994912,56994968,Neil1,126360157,126360255,Gm20388
123462015,123462095,Sacm1l,70963677,70963765,Dlgap1
31205943,31206023,Slc7a14,52209530,52209618,Stat1
80042172,80042252,Lrrtm4,57595912,57596000,Edc3
117604264,117604354,Esyt2,87802108,87802160,1700011E24Rik
71861044,71861079,Polr1a,71856946,71857044,Ptcd3
90619239,90619319,Nrxn1,46151406,46151494,Nolc1
115490303,115490383,Sppl3,103184886,103184974,1300017J02Rik
123461998,123462078,Sacm1l,70963677,70963765,Dlgap1
2567946425753341,2567949525753390,Celf4,2550500125537676,2550501525537750,AW554918
39383771,39383861,Npas2,22053086,22053162,Zfp599
121916585121917490,121916587121917520,Insc,36950393,36950525,Hars2
37799437,37799453,Dlc1,22896084,22896210,Ptprz1
136538209,136538246,Zbtb40,123462082,123462154,Sacm1l
123462026,123462106,Sacm1l,70963683,70963771,Dlgap1
2550494025537706,2550501525537721,AW554918,25753361,25753378,Celf4
102233597,102233695,Cntn3,4419429,4419449,Adcy9
98761747,98761826,Wipf2,12011930,12012006,Patl1
72674556,72674636,Pcdh15,2498011024980550,2498014024980608,Zfp111
110281286,110281350,Scap,35981615,35981638,Kpna1
2586468225865534,2586472125865575,Rpusd1,2586429625864593,2586435225864625,Chtf18
70266900,70266980,Ccnb2,27120010,27120098,Fnta
37975263,37975353,Rreb1,98116294,98116331,Cdk12
17274557,17274637,Csmd1,130633523,130633611,4930402H24Rik
93889719,93889799,Tmcc3,116645178116645890,116645256116645890,Tmem72
100119592,100119659,Eml5,97190544,97190611,Ankdd1b
45961560,45961650,Plcxd2,142822140,142822196,St8sia1
57595910,57595990,Edc3,52007857,52007946,Gm7247
5379307,5379339,Camk1d,10994874,10994936,Irs2
123462065,123462082,Sacm1l,8724098387242486,8724102887242539,Antxr1
91672958,91673038,Smgc,47788079,47788167,Zfp398
47788091,47788171,Zfp398,20716242,20716330,Gng2
123461837,123461938,Sacm1l,154416231,154416287,Rgl1
3173506631736759,3173508631736785,Itih3,3174339431745220,3174343531745277,Itih1
87697409,87697458,Cab39,2440211124402241,2440213024402325,Prkag2
109202135,109202215,4930522H14Rik,109156654109172290,109156733109172290,Rnf11
147874275,147874365,Angptl7,100347044,100347065,Tfcp2
20607017,20607097,Etl4,104862127,104862215,Clns1a
137737808,137737888,Srrt,137736248,137736336,Ufsp1
140660678,140660789,Macrod2,32620493,32620530,Ttc16
20547296,20547376,Ptpn12,47788070,47788158,Zfp398
124596065,124596196,Fgf14,107851022,107851040,Camkv
65539783,65539822,Chmp2b,97688186,97688284,Dlg2
43640241,43640327,Zbtb20,7822949278230165,7822951378230209,Slc13a2
9005624790056528,9005632490056531,Slc39a1,90058493,90058581,Crtc2
8983457489837711,8983458889837777,Dgkd,89843062,89843150,Usp40
87268285,87268303,Ttll5,109676709,109676820,Cyb5b
78350927,78351007,Fut8,123461962,123462050,Sacm1l
74554879,74554928,Lypd2,132464540,132464625,Auts2
49391495,49391634,Kcnip4,107542238,107542252,Pign
108110787,108110873,Dag1,181227450,181227497,Smyd3
90477269,90477306,Stxbp4,9753578797536308,9753582797536336,Mllt6
123462087,123462167,Sacm1l,70963741,70963829,Dlgap1
60190555,60190635,Cdadc1,46732303,46732391,Gabbr2
38023103,38023183,Stk32b,169709251,169709339,Tshz2
143573516143687550,143573547143687600,Bfsp1,143546607143573440,143546664143573470,Pcsk2
123462033,123462113,Sacm1l,70963693,70963781,Dlgap1
123462026,123462082,Sacm1l,127805827,127805925,Pdzd9
123462015,123462082,Sacm1l,90395161,90395186,Ptprj
123462018,123462081,Sacm1l,190147283,190147381,Ush2a
133964825,133964885,Pafah2,8289034,8289132,Adarb2
123461871,123461930,Sacm1l,78350926,78351009,Fut8
8082878080828870,8082879680828934,Mfsd12,80828996,80829084,Fzr1
123462015,123462082,Sacm1l,127990388,127990475,Eef2k
78350919,78350998,Fut8,123461883,123461971,Sacm1l
17280520,17280600,Pi4ka,17280364,17280452,Tmem191c
25753351,25753431,Celf4,2553769225679412,2553775525679437,AW554918
51176705118566,51177035118613,Prkaa1,123462048,123462136,Sacm1l
24370022,24370112,Prkag2,107106122,107106180,Slc16a4
53021846,53021926,Gm9766,53062465,53062553,Pln
166681310,166681392,Arfgef2,70531812,70531900,Psd3
36932600,36932616,Hars,42940481,42940609,N28178
143573529143687550,143573547143687650,Bfsp1,143573442,143573483,Pcsk2
12011948,12012004,Patl1,92464404,92464502,Rasgrf2
56223571,56223651,C230081A13Rik,123461917,123462005,Sacm1l
5279619052880638,5279620052880708,Hectd1,52796094,52796182,Ap4s1
61155201,61155267,Slc47a2,6115579861157170,6115583061157236,Slc47a1
57595910,57595990,Edc3,52007857,52007946,Gm7247
97988921,97988958,Fbxl20,135910312,135910414,Hip1
2380333623806931,2380339823806949,Ccdc64b,23807006,23807094,Thoc6
5379271,5379347,Camk1d,97190558,97190603,Ankdd1b
136713481,136713561,Mkks,136713586136756060,136713600136756140,2210009G21Rik
67065160,67065240,Cadm2,123022435,123022523,Sox6
123462021,123462101,Sacm1l,70963675,70963763,Dlgap1
39001682,39001762,Scai,156366404,156366492,Cacna1e
73952121,73952211,Me2,22989407,22989425,Cdh18
25260010,25260105,Bai3,170316984,170317005,Pbx1
8983458389837711,8983458889837786,Dgkd,89843067,89843155,Usp40
123462047,123462075,Sacm1l,63326311,63326415,Ctnna3
30110822,30110902,Spnb2,79834744,79834832,Pde1a
44607499,44607590,Ttc36,44607357,44607385,Tmem25
123461932,123462001,Sacm1l,5379265,5379363,Camk1d
70963672,70963760,Dlgap1,123461931,123461996,Sacm1l
90500177,90500257,Nrxn1,80952984,80953072,Accn1
123462018,123462098,Sacm1l,70963683,70963771,Dlgap1
123462018,123462082,Sacm1l,35605195,35605293,Sil1
123462040,123462103,Sacm1l,90395134,90395184,Ptprj
119830441,119830531,Hs6st3,93569888,93569905,Fgd6
124327190,124327280,Itgbl1,1988380519883923,1988381719883925,A930003A15Rik
114852015,114852036,Ube3b,42253454,42253556,Tbcel
123462018,123462077,Sacm1l,4454266744548763,4454272044548800,Ebf1
41658890,41658940,Il11ra1,4165893841661972,4165896141662047,Dctn3
88750086,88750128,Mgll,72610583,72610681,Tcf7l1
123462012,123462092,Sacm1l,70963677,70963765,Dlgap1
119444469119445460,119444514119445470,Nusap1,119442497,119442585,Oip5
150242362,150242442,Zfp442,97278090,97278178,Lrrc4c
6853641,6853721,Gm10855,6853486,6853574,Celf2
125873255,125873275,Dpp10,5884383758854872,5884385858854945,Herc3
123462034,123462114,Sacm1l,70963689,70963777,Dlgap1
127566590,127566670,Rbms2,127563749127566430,127563793127566500,Baz2a
95739364,95739470,Cyp2j13,3799675537996923,3799676637996926,Ubr5
123462016,123462097,Sacm1l,70963684,70963772,Dlgap1
5445175454457623,5445184154457648,Idh3a,54457647,54457672,Acsbg1
9802094598041550,9802095498041620,Tm2d1,9804164598063012,9804167998063066,Inadl
95057194,95057284,Slc9a9,91916457,91916524,Itsn1
6004672260086581,6004676060086623,Cab39l,6004604160046660,6004610260046687,Setdb2
72236600,72236680,Timm9,7222345472236528,7222353972236531,Tomm20l
57732762,57732852,Nell1,113364687,113364772,Fmn1
97190571,97190617,Ankdd1b,77554013,77554111,Loxhd1
79860879,79860959,Wbp4,95999395,95999482,Cyp2j11
42730645,42730673,Opn5,31268013,31268111,Prkg1
123462018,123462036,Sacm1l,72138728,72138827,Gabrb1
32767065,32767088,Gm9705,166344729,166344827,Mid1
78350922,78351002,Fut8,123461917,123462005,Sacm1l
91091352,91091420,Nrxn1,97190578,97190631,Ankdd1b
123462015,123462036,Sacm1l,112578195,112578293,Map3k1
58817808,58817868,AI314180,117411703,117411764,Swap70
123461991,123462071,Sacm1l,70963673,70963761,Dlgap1
3693135536940096,3693141336940118,Tbc1d14,36940160,36940248,D5Ertd579e
93850286,93850340,Pcdh9,73179395,73179465,2810055F11Rik
52186983,52187032,Stat1,16387570,16387609,Gnaq
123462036,123462116,Sacm1l,70963690,70963778,Dlgap1
14159198,14159249,4921513D23Rik,27777062,27777160,Dpp6
48889573,48889653,Mbd5,36462050,36462138,Odz2
50865529,50865619,Zfp819,180258772,180258824,Ntsr1
17845081,17845106,Dgcr2,1784418517844982,1784420817845081,Gm20518
102760463,102760543,Wdr78,10285291010286076e10,1028529461028608e11,Slc35d1
62003727,62003807,Fam190a,28352545,28352633,2310022A10Rik
132991567,132991613,Mapkapk2,9479438,9479533,9330182L06Rik
27821127,27821217,Opcml,7550497575507380,7550498475507386,Scg3
109546497,109546523,Hhipl1,35040687,35040783,Cnot4
123462070,123462150,Sacm1l,70963746,70963834,Dlgap1
136713491,136713571,Mkks,136756087,136756175,2210009G21Rik
66343370,66343409,Ankrd12,70312277,70312375,Pole2
123462034,123462102,Sacm1l,78350928,78351002,Fut8
32243177,32243258,Sgms1,156526122,156526210,Negr1
149718889149719520,149718944149719550,Rere,127239274,127239305,Rdh16
24665992,24666072,Rab26,5379254,5379342,Camk1d
46687867,46687947,Srf,158081273,158081361,Lrrc7
123461957,123462044,Sacm1l,114851975,114852005,Ube3b
42054333,42054429,Lace1,82647292,82647346,Chst11
17461614,17461675,Csmd1,79607186,79607257,Ap1s3
81800260,81800363,Lphn3,66272589,66272605,Scn1a
123461822,123461878,Sacm1l,16947093,16947191,Sae1
118674952,118675015,Itga9,123461851,123461926,Sacm1l
28681355,28681443,Opcml,8648558086487253,8648560386487285,Me1
33967622,33967702,Wdfy4,103550799,103550887,Odz4
3249832,3249913,1700012B15Rik,3249979,3250067,Rab10
79862700,79862718,Wbp4,71993612,71993733,Frmd6
80860558,80860646,Mkl1,2088524720895910,2088525720895915,B4galt6
67812133,67812160,Bend4,36846620,36846718,Dgki
15563925,15564067,Kcnb2,121289675,121289689,Mfap1b
125997001,125997069,2310008H09Rik,107597587107598530,107597594107598540,Tgfbr3
1.0833891510834061e+17,1.0833896610834061e+17,1700013F07Rik,13871886,13871984,Ralyl
2833068628330829,2833069728330898,Zfp523,64993912,64994000,Plekhm3
5310753453344401,5310757153344444,Samd12,53106045,53106133,Ext1
27653346,27653426,Dnahc12,2765345227776825,2765348327776882,Appl1
79861024,79861104,Wbp4,98038796,98038884,Prdm15
53418010,53418033,Il4,53417403,53417501,Kif3a
152481576,152481656,St6galnac5,152478380152481540,152478457152481540,Pigk
14894625,14894684,Cln8,135300694,135300785,Sox13
2505835025058493,2505839125058532,Zfp93,2504629625058283,2504637725058290,Zfp108
3502920,3503010,Tiam2,36459415,36459477,Pcgf5
49282232,49282322,Otx2,36092623,36092640,Qrfpr
8291442,8291549,Adarb2,67685220,67685235,Usp43
56223575,56223661,C230081A13Rik,123462124,123462187,Sacm1l
19314978,19315095,Magi2,15334510,15334541,Kcnb2
76914057,76914095,Ptprd,33967848,33967958,Wdfy4
8760319287803814,8760320187803876,Crtc3,87602375,87602473,Blm
7225295372256248,7225299472256287,B230120H23Rik,5337050,5337138,Arid1b
25637440,25637520,Nlgn1,104951211,104951299,2410002O22Rik
29109411,29109491,Ntm,49374164,49374252,Kcnip4
123461871,123461928,Sacm1l,135909361,135909423,Hip1
181177260,181177350,Smyd3,84214446,84214522,1810041L15Rik
118674952,118675015,Itga9,123461908,123461979,Sacm1l
78350927,78351007,Fut8,123461900,123461988,Sacm1l
21499875,21499955,Sec24c,21516658,21516747,Fut11
123461882,123461934,Sacm1l,5379251,5379349,Camk1d
118748222,118748240,Cacna1c,48802033,48802094,Olfr56
78350927,78351007,Fut8,123461962,123462050,Sacm1l
62494986,62495017,Htr4,1.1236326811236381e+17,1.1236335411236381e+17,Aven
153909480,153909521,1700025G04Rik,188972365,188972425,Spata17
8983457489837711,8983458889837777,Dgkd,89843062,89843150,Usp40
119198692,119198772,Usp47,142107471,142107559,Dock1
98083653,98083743,Cdk12,90395132,90395186,Ptprj
121236782,121236862,Catsper2,121243897,121243985,Pdia3
47757671,47757761,Pdia4,55132361,55132445,Uimc1
53453911,53453976,Samd12,43680672,43680746,4930412F15Rik
98096859,98096900,Cdk12,103609361,103609444,Tmem108
119228421,119228499,Slc26a11,119210607,119210695,Sgsh
119560749119566660,119560803119566690,Rtf1,119571797,119571885,Itpka
85257608756961,85258158756988,Sft2d1,87570288898860,87570938898883,Pde10a
181103781,181103809,Zgpat,65537269,65537370,Astn2
16123019,16123099,Fat3,104862143,104862231,Clns1a
4954518849545598,4954524949545627,Ncam1,141552390,141552423,Bmpr1b
83995535,83995615,Inpp4b,87433618,87433706,Cript
7001894670026921e8,7001894970026989e8,Slc16a11,7003061470030866,7003065470030914,Slc16a13
97190562,97190588,Ankdd1b,127952801,127952900,Tmem132c
69828476985360,69828676985420,Trmt112,6982691,6982779,Prdx5
135780151,135780231,Grin2b,91522661,91522749,Lrrk2
10862384,10862474,Cntn5,9467758794685034,9467759294685084,Ttc3
123462081,123462162,Sacm1l,70963745,70963833,Dlgap1
69668876,69668934,Tnk1,123462082,123462115,Sacm1l
118674952,118675013,Itga9,123461915,123462013,Sacm1l
116895865,116895955,Gm1661,9477618,9477699,9330182L06Rik
38280723,38280853,5730455O13Rik,62794370,62794385,Pias1
41784591,41784671,Lsamp,35384462,35384550,Ddx39b
29548100,29548190,Tssc1,22554886,22554901,Lhfpl3
6933992,6934082,Rbfox1,109633774,109633828,Eml1
10502664,10502691,Syt7,100206802,100206923,Ttc8
23777755,23777835,Ikbkb,75649883,75649971,Ctif
115490292,115490372,Sppl3,118296263,118296351,Cntnap5a
88624418,88624498,Ap3b2,127558356,127558444,Abca16
59874513,59874593,Bmpr2,36949385,36949473,H2-M10.6
127813996,127814024,Tmem132c,123461993,123462043,Sacm1l
88469596,88469730,Ano4,86998985,86999009,Gfpt1
80953062,80953097,Mpdz,58423338,58423410,Sh3rf3
123462031,123462055,Sacm1l,4849479248497079,4849482948497163,Mbnl3
120819917120820030,120819937120820100,Csnk1d,1.2081915212081981e+17,120819200120819840,Slc16a3
110084998,110085048,Smarcc1,13172990,13173075,Cask
122576788,122576868,Gm20388,122576521,122576609,Crispld2
21408969,21409024,Kcnd2,1489513114895534,1489514014895623,Car2
168158366,168158440,Mael,168191310,168191384,Ildr2
70266900,70266980,Ccnb2,27120010,27120098,Fnta
7622201576233021,7622203176233085,Abr,76221866,76221954,Timm22
101029180101030420,101029258101030400,Plekhh3,101030465101033900,101030503101033950,Cntnap1
11144071,11144151,Zc3h7a,123461860,123461948,Sacm1l
65050516509777,65050566509822,Nrxn2,38487191,38487291,Aff3
87472913,87472958,Rtbdn,8752175487524295,8752181387524334,Hook2
123462082,123462162,Sacm1l,70963743,70963831,Dlgap1
123462036,123462116,Sacm1l,100206579,100206667,Ttc8
102538321102556100,102538356102556130,Ccdc43,102508178102528080,102508211102528160,Gm1564
97466424,97466501,Lrrc4c,30466978,30467076,Btbd9
4737380,4737456,Spnb3,98738861,98738923,Lmbr1l
20540335,20540415,Ap2m1,7033853670338885,7033856170338948,Psd3
89253174,89253254,Cpt1b,89256716,89256804,Chkb
45222127,45222207,Cntnap2,56080336,56080424,C230081A13Rik
78182856,78182936,Foxn1,5656658956566878,5656661656566939,Ptprs
124399995,124400075,Fgf14,32949094,32949182,Pex5l
137895222,137895302,Col4a6,79608120,79608208,Ap1s3
70963679,70963761,Dlgap1,123461805,123461840,Sacm1l
140968376140969470,140968438140969570,Fank1,140968326,140968341,Dhx32
3373347033752308,3373353133752355,Fam125b,85177761,85177782,Atxn10
37883257,37883337,Lrrc58,142903928142904060,142903941142904140,Foxk1
60133474,60133564,Cdh23,90931041,90931073,1110004E09Rik
8573241885736124,8573245185736167,Tbc1d9,4557200745572404,4557200945572417,Btrc
123462015,123462095,Sacm1l,70963679,70963767,Dlgap1
106852099106854180,106852107106854160,Dock3,22282321,22282419,Trpm3
123462082,123462162,Sacm1l,70963744,70963832,Dlgap1
103348833,103348849,Lrrc37a,44001671,44001757,Rcan2
138085138,138085218,Irs3,138092931,138093019,Agfg2
93526170,93526244,Pcdh9,63648310,63648382,Epha3
72859225,72859305,Upf1,72852161,72852249,Lass1
121270262121270530,121270309121270560,Serinc4,1.2126991412127021e+17,121269988121270240,Ell3
122638142,122638222,6430548M08Rik,122638036,122638124,Gm20388
25058387,25058467,Mapk8ip3,2507036125080263,2507036425080348,Hn1l
9755202,9755292,Fam155a,81058959,81058990,Accn1
3188993031908824e8,3188993931908875e8,Nsg2,31873256,31873291,4930524B15Rik
63100757,63100777,Whrn,19388235,19388284,Magi2
29792678,29792769,Ahcyl2,123461946,123461970,Sacm1l
34433138,34433156,Gm11158,67688129,67688243,Usp43
7971715079724387,7971721979724408,Ndufs7,79724457,79724491,Dazap1
108917276,108917356,Ndufaf2,80926874,80926962,Cdkl4
55087790,55087870,Lrp10,4388694,4388782,Adcy9
10688753,10688833,Grm1,3458954,3459042,Gm1973
123462007,123462058,Sacm1l,122633750,122633824,Sox6
66656636,66656656,Cadm2,64826355,64826468,2010321M09Rik
46608988,46609078,Cap2,3624648536341936,3624649436341942,Fars2
78350939,78351021,Fut8,123461947,123462035,Sacm1l
123462018,123462098,Sacm1l,70963671,70963759,Dlgap1
8721827987250590,8721833087250619,Rad51c,87250666,87250754,Tex14
86702388,86702478,Snap91,144741927,144741973,Rsph10b2
6115719061158291,6115726261158299,Slc47a1,6115530061155767,6115532961155826,Slc47a2
77759012,77759092,Txn2,134900833,134900921,Mdm4
72144824,72144904,Dcc,39264318,39264406,Npas2
62790818,62790898,Sirt1,181431795,181431883,4930526D03Rik
78350927,78351007,Fut8,123461920,123462008,Sacm1l
52699352,52699434,Coch,52795857,52795945,Ap4s1
32053384,32053464,Nkain2,29590015,29590103,Egfem1
78350925,78351005,Fut8,123461923,123462011,Sacm1l
121662592121668420,121662593121668480,Farp1,121681426121701120,121681463121701200,Stk24
