gene1	gene2	type1	type2	interaction	bin	covfilter
TXNL4A	human-4V6X-28S	coding	rrna	inter	100__2200	4
PGK1	human-4V6X-28S	coding	rrna	inter	1400__4300	12
UBA1	human-4V6X-28S	coding	rrna	inter	400__2200	4
PDE6D	human-4V6X-28S	coding	rrna	inter	0__3000	6
PDXK	human-4V6X-28S	coding	rrna	inter	1100__2100	11
TPM4	human-4V6X-28S	coding	rrna	inter	1500__3900	13
SEC13	human-4V6X-28S	coding	rrna	inter	800__700	10
USF2	human-4V6X-28S	coding	rrna	inter	100__2100	5
ZNF580	human-4V6X-28S	coding	rrna	inter	1300__2900	8
TPM4	human-4V6X-28S	coding	rrna	inter	2400__2900	15
RPS27	human-4V6X-28S	coding	rrna	inter	100__4600	27
RPN1	human-4V6X-28S	coding	rrna	inter	200__2300	14
ZC3H18	human-4V6X-28S	coding	rrna	inter	2500__2900	6
S100A10	human-4V6X-28S	coding	rrna	inter	400__2900	100
PTBP1	human-4V6X-28S	coding	rrna	inter	3000__1100	9
YWHAQ	human-4V6X-28S	coding	rrna	inter	100__3400	6
UBE2J2	human-4V6X-28S	coding	rrna	inter	900__200	5
TPM4	human-4V6X-28S	coding	rrna	inter	1500__4100	6
YWHAZ	human-4V6X-28S	coding	rrna	inter	2100__4100	8
ULK1	human-4V6X-28S	coding	rrna	inter	2000__700	6
TRAPPC3	human-4V6X-28S	coding	rrna	inter	1300__3000	4
PTMS	human-4V6X-28S	coding	rrna	inter	100__2900	19
RPL29	human-4V6X-28S	coding	rrna	inter	100__4900	11
UQCR10	human-4V6X-28S	coding	rrna	inter	0__1500	4
PTMS	human-4V6X-28S	coding	rrna	inter	300__4800	7
SF3B2	human-4V6X-28S	coding	rrna	inter	600__900	4
TPM4	human-4V6X-28S	coding	rrna	inter	1400__3300	16
UBE2J2	human-4V6X-28S	coding	rrna	inter	900__3900	5
YWHAE	human-4V6X-28S	coding	rrna	inter	1600__2100	13
TYSND1	human-4V6X-28S	coding	rrna	inter	700__2200	4
ACTG1	human-4V6X-5.8S	coding	rrna	inter	500__100	5
GAPDH	human-4V6X-5.8S	coding	rrna	inter	100__0	6
human-4V6X-18S	human-4V6X-5.8S	rrna	rrna	inter	1500__100	12
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	900__100	11
HSU13369-ITS1	human-4V6X-5.8S	rrna-spacer	rrna	inter	1000__0	895
CKS2	human-4V6X-5.8S	coding	rrna	inter	400__0	4
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	900__0	7
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	3500__100	16
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	400__0	6
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	2400__100	20
EEF1A1	human-4V6X-5.8S	coding	rrna	inter	1300__0	4
RPS2	human-4V6X-5.8S	coding	rrna	inter	600__100	8
FAU	human-4V6X-5.8S	coding	rrna	inter	200__100	5
human-4V6X-5.8S	human-4V6X-5.8S	rrna	rrna	intra	0__100	22
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	2600__100	41
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	4500__0	8
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	2700__0	11
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	2500__100	30
human-4V6X-28S	human-4V6X-5.8S	rrna	rrna	inter	0__100	47
HSU13369-ITS2	human-4V6X-5.8S	rrna-spacer	rrna	inter	0__100	951
RPL37	human-4V6X-5.8S	coding	rrna	inter	100__0	6
PFN1	human-4V6X-5S	coding	rrna	inter	1100__0	9
ACTB	human-4V6X-5S	coding	rrna	inter	1500__0	23
ACTB	human-4V6X-5S	coding	rrna	inter	1100__0	11
MYL6	human-4V6X-5S	coding	rrna	inter	700__0	4
FTL	human-4V6X-5S	coding	rrna	inter	700__0	11
GALNT2	human-4V6X-5S	coding	rrna	inter	4000__0	4
ALDOA	human-4V6X-5S	coding	rrna	inter	2200__0	9
human-4V6X-18S	human-4V6X-5S	rrna	rrna	inter	1100__0	4
OLFM1	human-4V6X-5S	coding	rrna	inter	2100__0	10
CLU	human-4V6X-5S	coding	rrna	inter	1600__0	8
B4GALT1	human-4V6X-5S	coding	rrna	inter	2900__0	6
C19orf53	human-4V6X-5S	coding	rrna	inter	500__0	19
CFL1	human-4V6X-5S	coding	rrna	inter	1000__0	17
COTL1	human-4V6X-5S	coding	rrna	inter	1100__0	4
COX6A1	human-4V6X-5S	coding	rrna	inter	500__0	7
RPL7A	human-4V6X-5S	coding	rrna	inter	300__0	4
RPS2	human-4V6X-5S	coding	rrna	inter	700__100	8
LRRC75A-AS1	human-4V6X-5S	lncrna	rrna	inter	1000__0	13
MRPL45	human-4V6X-5S	coding	rrna	inter	1100__0	4
NDUFA9	human-4V6X-5S	coding	rrna	inter	1200__0	5
GAPDH	human-4V6X-5S	coding	rrna	inter	1100__0	20
PRAF2	human-4V6X-5S	coding	rrna	inter	900__0	10
RPS2	human-4V6X-5S	coding	rrna	inter	700__0	29
SLC25A6	human-4V6X-5S	coding	rrna	inter	100__0	8
UQCRC1	human-4V6X-5S	coding	rrna	inter	400__100	19
PTBP1	human-4V6X-5S	coding	rrna	inter	2300__0	13
UBL5	human-4V6X-5S	coding	rrna	inter	400__0	26
PLOD1	human-4V6X-5S	coding	rrna	inter	2300__0	5
UQCRC1	human-4V6X-5S	coding	rrna	inter	400__0	32
TRIP6	human-4V6X-5S	coding	rrna	inter	1600__0	5
PLK1	human-4V6X-5S	coding	rrna	inter	900__0	4
TKT	human-4V6X-5S	coding	rrna	inter	300__0	10
UQCRC1	human-4V6X-5S	coding	rrna	inter	300__100	5
ID1	ID1	coding	coding	intra	500__700	5
ID3	ID3	coding	coding	intra	500__700	4
IDH3B	IDH3B	coding	coding	intra	1200__1400	5
IGFBP4	IGFBP4	coding	coding	intra	1400__1600	6
ILF2	ILF2	coding	coding	intra	1300__1500	5
ACTB	ILK	coding	coding	inter	1700__1900	4
IMP3	IMP3	coding	coding	intra	700__800	5
IMPA2	IMPA2	coding	coding	intra	800__1000	8
HSU13369-ITS1	IMPA2	rrna-spacer	coding	inter	100__600	10
ACTB	IMPDH1	coding	coding	inter	0__1200	7
INO80E	INO80E	coding	coding	intra	400__700	7
IPO5	IPO5	coding	coding	intra	1600__1700	5
IPO7	IPO7	coding	coding	intra	3600__3800	7
ISCU	ISCU	coding	coding	intra	1500__1600	6
ITGA6	ITGA6	coding	coding	intra	4200__5400	14
ITGB1	ITGB1	coding	coding	intra	3500__3700	4
ITGB1	ITGB1	coding	coding	intra	3100__3600	6
ITGB1	ITGB1	coding	coding	intra	3500__3600	5
ITPR1	ITPR1	coding	coding	intra	8700__8900	7
JTB	JTB	coding	coding	intra	900__1200	4
ACTB	JUNB	coding	coding	inter	1600__1600	4
JUP	JUP	coding	coding	intra	2300__2700	10
KDELR1	KDELR1	coding	coding	intra	1200__1400	5
KDELR2	KDELR2	coding	coding	intra	2100__2700	4
KDELR2	KDELR2	coding	coding	intra	2200__2700	6
KHDRBS1	KHDRBS1	coding	coding	intra	2700__2800	4
KIAA1143	KIAA1143	coding	coding	intra	3800__4600	16
KIAA1191	KIAA1191	coding	coding	intra	1900__2200	5
KLF5	KLF5	coding	coding	intra	2800__3000	4
KLHDC3	KLHDC3	coding	coding	intra	400__500	5
KPNA4	KPNA4	coding	coding	intra	2900__3100	4
KPNA4	KPNA4	coding	coding	intra	2700__3100	4
ACTB	KPNB1	coding	coding	inter	1600__3900	6
ACTB	KRT10	coding	coding	inter	0__1600	20
KRT10	KRT10	coding	coding	intra	1800__2000	7
ACTG1	KRT10	coding	coding	inter	300__1800	4
FTH1	KRT10	coding	coding	inter	200__1600	5
GNB2L1	KRT17	coding	coding	inter	0__100	26
EEF1D	KRT17	coding	coding	inter	1700__400	5
ACTB	KRT17	coding	coding	inter	600__1400	9
GNB2L1	KRT17	coding	coding	inter	0__0	10
FTL	KRT17	coding	coding	inter	800__1200	16
GAPDH	KRT17	coding	coding	inter	1400__0	15
FTL	KRT17	coding	coding	inter	700__1200	26
HSPA5	KRT18	coding	coding	inter	1700__1400	5
ACTB	KRT7	coding	coding	inter	700__1200	5
ACTB	KRT7	coding	coding	inter	700__1100	12
HSU13369-5ETS	KRT7	rrna-spacer	coding	inter	400__100	9
CLU	KRT7	coding	coding	inter	900__700	4
GAPDH	KRT7	coding	coding	inter	1300__600	7
KRT7	KRT7	coding	coding	intra	700__1500	4
BSG	KRT8	coding	coding	inter	1900__1600	9
FTH1	KRT8	coding	coding	inter	100__300	21
ACTG1	KRT8	coding	coding	inter	500__1500	5
CLPTM1L	KRT8	coding	coding	inter	1600__300	4
GAPDH	KRT8	coding	coding	inter	1400__1600	5
C19orf53	KRT8	coding	coding	inter	0__1600	4
EEF2	KRT8	coding	coding	inter	500__1500	4
ENO1	KRT8	coding	coding	inter	1200__1800	4
KRT8	KRT8	coding	coding	intra	200__300	10
CCT5	KRT8	coding	coding	inter	1600__1600	11
FTH1	KRT8	coding	coding	inter	200__300	4
KRT8	KRT8	coding	coding	intra	1200__1600	10
KYNU	KYNU	coding	coding	intra	0__1500	4
KYNU	KYNU	coding	coding	intra	0__200	8
GAPDH	L1CAM	coding	coding	inter	1400__4000	4
LAMP1	LAMP1	coding	coding	intra	2200__2300	4
LAMP1	LAMP1	coding	coding	intra	2000__2100	6
LAPTM4B	LAPTM4B	coding	coding	intra	1600__2000	10
LAPTM4B	LAPTM4B	coding	coding	intra	1600__1900	20
LAPTM4B	LAPTM4B	coding	coding	intra	1100__2100	4
LDHA	LDHA	coding	coding	intra	1300__1900	18
LDHA	LDHA	coding	coding	intra	1500__1600	9
LDHA	LDHA	coding	coding	intra	1400__1500	17
LDHA	LDHA	coding	coding	intra	1400__1800	74
LDHA	LDHA	coding	coding	intra	1400__1900	74
LDHA	LDHA	coding	coding	intra	1700__1800	7
LDHA	LDHA	coding	coding	intra	1500__1700	7
LDHA	LDHA	coding	coding	intra	1400__1700	20
LDHA	LDHA	coding	coding	intra	1500__1800	16
LDHA	LDHA	coding	coding	intra	1200__1300	6
LDHA	LDHA	coding	coding	intra	1400__1600	7
LDHA	LDHA	coding	coding	intra	1600__1800	7
LDHA	LDHA	coding	coding	intra	1600__1700	5
GAPDH	LDHB	coding	coding	inter	1300__900	10
LDHB	LDHB	coding	coding	intra	0__300	69
FTH1	LDHB	coding	coding	inter	800__400	20
LDHB	LDHB	coding	coding	intra	1300__1400	20
EEF1A1	LDHB	coding	coding	inter	700__400	5
LDHB	LDHB	coding	coding	intra	1200__1400	6
LETM1	LETM1	coding	coding	intra	800__900	5
FTH1	LGALS1	coding	coding	inter	100__300	9
LGALS1	LGALS1	coding	coding	intra	100__300	6
EEF1A1	LGALS1	coding	coding	inter	1200__400	13
FTH1	LGALS1	coding	coding	inter	100__200	5
BTN2A2	LINC01604	coding	lncrna	inter	3400__500	7
LMAN1	LMAN1	coding	coding	intra	2700__2900	5
BASP1	LMNA	coding	coding	inter	1000__2700	4
FAM57A	LMNA	coding	coding	inter	1400__2800	18
ACTB	LMNA	coding	coding	inter	1700__2600	45
LOC100507412	LOC100507412	lncrna	lncrna	intra	600__1800	11
LOC100507412	LOC100507412	lncrna	lncrna	intra	600__1700	138
LRP10	LRP10	coding	coding	intra	1300__1400	5
LRRC59	LRRC59	coding	coding	intra	1500__1800	4
EEF1B2	LRRC75A-AS1	coding	lncrna	inter	500__1200	4
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	600__1100	14
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	600__700	14
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	0__300	21
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	400__600	14
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	1000__1300	6
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	1000__1100	139
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	700__900	4
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	1000__1200	200
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	1200__1300	7
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	300__600	12
LRRC75A-AS1	LRRC75A-AS1	lncrna	lncrna	intra	300__1100	7
H1FX-AS1	LSG1	lncrna	coding	inter	1500__3500	4
LSM2	LSM2	coding	coding	intra	500__600	4
LSM3	LSM3	coding	coding	intra	300__500	6
LSM3	LSM3	coding	coding	intra	400__500	4
LSM4	LSM4	coding	coding	intra	900__1000	14
LSM4	LSM4	coding	coding	intra	800__900	13
LSM4	LSM4	coding	coding	intra	800__1000	14
LUZP6	LUZP6	coding	coding	intra	800__2700	9
LUZP6	LUZP6	coding	coding	intra	1800__2200	14
LYPLA1	LYPLA1	coding	coding	intra	1700__2300	4
MAGT1	MAGT1	coding	coding	intra	1900__2200	13
MALAT1	MALAT1	lncrna	lncrna	intra	5000__5400	4
MALAT1	MALAT1	lncrna	lncrna	intra	4200__4400	10
MAN1A2	MAN1A2	coding	coding	intra	1000__1500	10
FTH1	MAP2K2	coding	coding	inter	100__1300	4
MARC1	MARC1	coding	coding	intra	1200__1400	6
ACTB	MARCKSL1	coding	coding	inter	1700__800	9
MATR3	MATR3	coding	coding	intra	4000__4200	7
MATR3	MATR3	coding	coding	intra	4100__4200	7
MAZ	MAZ	coding	coding	intra	2400__2600	7
ACTB	MAZ	coding	coding	inter	1700__2700	5
MAZ	MAZ	coding	coding	intra	1400__1600	16
MAZ	MAZ	coding	coding	intra	400__1700	20
MAZ	MAZ	coding	coding	intra	2300__2600	5
GAPDH	MAZ	coding	coding	inter	1400__2500	5
MBD2	MBD2	coding	coding	intra	1500__1700	6
MBD2	MBD2	coding	coding	intra	700__1200	9
MCM4	MCM4	coding	coding	intra	700__900	5
MCM4	MCM4	coding	coding	intra	3800__4300	40
MCM4	MCM4	coding	coding	intra	3800__4400	4
MCM6	MCM6	coding	coding	intra	2600__2700	6
MCM7	MCM7	coding	coding	intra	1000__1100	5
FTH1	MCM7	coding	coding	inter	500__2300	5
MDH1	MDH1	coding	coding	intra	1400__1600	5
MDH2	MDH2	coding	coding	intra	1100__1200	14
KRT8	MDH2	coding	coding	inter	1300__100	4
MED10	MED10	coding	coding	intra	700__900	13
MFAP2	MFAP2	coding	coding	intra	800__1000	9
ACTB	MFSD12	coding	coding	inter	0__1500	7
MGMT	MGMT	coding	coding	intra	0__200	5
MINOS1	MINOS1	coding	coding	intra	200__600	6
MINOS1	MINOS1	coding	coding	intra	200__500	14
ACTB	MLLT1	coding	coding	inter	0__0	8
MLX	MLX	coding	coding	intra	0__200	5
GAPDH	MMP2	coding	coding	inter	800__2300	4
GAPDH	MMP2	coding	coding	inter	1400__3000	4
MORF4L1	MORF4L1	coding	coding	intra	1500__1700	6
MORF4L1	MORF4L1	coding	coding	intra	300__500	11
MORF4L1	MORF4L1	coding	coding	intra	1500__1800	12
MORF4L2	MORF4L2	coding	coding	intra	1600__1800	9
MORF4L2	MORF4L2	coding	coding	intra	200__300	14
MORF4L2	MORF4L2	coding	coding	intra	1100__1200	5
MORF4L2	MORF4L2	coding	coding	intra	1700__1900	25
MORF4L2	MORF4L2	coding	coding	intra	1000__1200	7
MORF4L2	MORF4L2	coding	coding	intra	1400__1500	4
MORF4L2	MORF4L2	coding	coding	intra	1800__1900	6
MRFAP1	MRFAP1	coding	coding	intra	1400__1700	6
MRFAP1	MRFAP1	coding	coding	intra	1300__2100	43
MRFAP1	MRFAP1	coding	coding	intra	1200__2100	7
MRFAP1	MRFAP1	coding	coding	intra	600__700	7
MRFAP1	MRFAP1	coding	coding	intra	1300__2000	24
MRPL11	MRPL11	coding	coding	intra	500__600	10
MRPL22	MRPL22	coding	coding	intra	400__500	5
MRPL3	MRPL3	coding	coding	intra	1200__1400	5
MRPL30	MRPL30	coding	coding	intra	800__1400	8
ACTB	MRPL38	coding	coding	inter	1700__500	8
MRPL52	MRPL52	coding	coding	intra	200__300	13
MRPL52	MRPL52	coding	coding	intra	0__100	20
MRPL55	MRPL55	coding	coding	intra	300__400	4
MRPS16	MRPS16	coding	coding	intra	1500__2300	4
MRPS16	MRPS16	coding	coding	intra	1200__2300	4
MRPS16	MRPS16	coding	coding	intra	400__500	4
MRPS18A	MRPS18A	coding	coding	intra	700__800	35
MRPS25	MRPS25	coding	coding	intra	600__800	4
ACTB	MRPS34	coding	coding	inter	1700__900	5
ACTB	MSN	coding	coding	inter	1700__2000	10
FTH1	MTCH1	coding	coding	inter	100__400	23
MTCH1	MTCH1	coding	coding	intra	1800__2000	5
MTCH1	MTCH1	coding	coding	intra	1200__1300	15
CFL1	MTCH1	coding	coding	inter	1000__1700	4
MTCH2	MTCH2	coding	coding	intra	900__1100	6
MYC	MYC	coding	coding	intra	100__400	5
FTH1	MYC	coding	coding	inter	100__200	13
FTH1	MYC	coding	coding	inter	0__200	6
MYH9	MYH9	coding	coding	intra	6500__6600	9
MYH9	MYH9	coding	coding	intra	7200__7300	13
MYL12A	MYL12A	coding	coding	intra	300__400	10
FTH1	MYL12B	coding	coding	inter	400__700	7
MYL6	MYL6	coding	coding	intra	300__700	8
MYL6	MYL6	coding	coding	intra	500__600	6
MYL6	MYL6	coding	coding	intra	100__700	6
MYL6	MYL6	coding	coding	intra	100__300	13
GAPDH	MYL9	coding	coding	inter	1400__1000	11
MYL9	MYL9	coding	coding	intra	200__400	5
MYO10	MYO10	coding	coding	intra	6800__6900	4
MYO19	MYO19	coding	coding	intra	3900__4200	5
MYO1C	MYO1C	coding	coding	intra	4500__4700	10
FTH1	MZT1	coding	coding	inter	100__200	11
ACTB	MZT2A	coding	coding	inter	0__200	6
FLNA	MZT2A	coding	coding	inter	8200__100	9
ACTB	MZT2B	coding	coding	inter	0__400	17
FLNA	MZT2B	coding	coding	inter	8200__300	9
NAA38	NAA38	coding	coding	intra	400__600	8
NAMPT	NAMPT	coding	coding	intra	1800__2200	8
NAP1L1	NAP1L1	coding	coding	intra	1600__2300	27
EIF5A	NAP1L1	coding	coding	inter	100__300	9
NAP1L1	NAP1L1	coding	coding	intra	1600__2400	6
NAP1L4	NAP1L4	coding	coding	intra	1500__2400	9
NCL	NCL	coding	coding	intra	1100__1300	4
ACTB	NCLN	coding	coding	inter	1700__600	12
NCOA4	NCOA4	coding	coding	intra	3300__3500	6
NDUFA1	NDUFA1	coding	coding	intra	100__300	5
GAPDH	NDUFA13	coding	coding	inter	1400__400	14
HSU13369-ITS2	NDUFB10	rrna-spacer	coding	inter	1000__100	4
NDUFB2	NDUFB2	coding	coding	intra	300__400	9
NDUFB8	NDUFB8	coding	coding	intra	400__500	4
NDUFB8	NDUFB8	coding	coding	intra	500__700	6
FTH1	NDUFB8	coding	coding	inter	100__0	5
NDUFC1	NDUFC1	coding	coding	intra	1000__1100	4
NDUFS2	NDUFS2	coding	coding	intra	700__800	6
NDUFS2	NDUFS2	coding	coding	intra	1500__1800	10
NDUFS2	NDUFS2	coding	coding	intra	1000__1100	7
FTH1	NDUFS6	coding	coding	inter	100__300	7
NDUFS8	NDUFS8	coding	coding	intra	100__500	5
NDUFV2	NDUFV2	coding	coding	intra	500__600	4
EFEMP1	NDUFV2	coding	coding	inter	400__100	8
NEAT1	NEAT1	lncrna	lncrna	intra	3500__3600	7
NGFRAP1	NGFRAP1	coding	coding	intra	500__800	6
NGFRAP1	NGFRAP1	coding	coding	intra	600__700	6
NGFRAP1	NGFRAP1	coding	coding	intra	500__700	4
NHP2	NHP2	coding	coding	intra	500__700	23
NIPSNAP1	NIPSNAP1	coding	coding	intra	1700__1900	5
NOL12	NOL12	coding	coding	intra	700__2700	8
EIF5A	NONO	coding	coding	inter	700__800	8
NONO	NONO	coding	coding	intra	2300__2700	8
NONO	NONO	coding	coding	intra	1900__2000	8
NONO	NONO	coding	coding	intra	2700__3100	5
NONO	NONO	coding	coding	intra	500__700	11
KRT8	NONO	coding	coding	inter	1800__2200	12
EEF1A1	NONO	coding	coding	inter	400__700	9
NONO	NONO	coding	coding	intra	2200__2700	46
NPM1	NPM1	coding	coding	intra	1200__1300	8
NPM1	NPM1	coding	coding	intra	1100__1400	6
NPM1	NPM1	coding	coding	intra	200__600	5
GAPDH	NPM1	coding	coding	inter	1300__1400	7
ACTB	NPM1	coding	coding	inter	1500__1300	5
EEF1G	NPM1	coding	coding	inter	900__200	4
FTH1	NPM1	coding	coding	inter	300__1300	13
NQO1	NQO1	coding	coding	intra	1500__2400	8
NT5C3B	NT5C3B	coding	coding	intra	400__500	8
NUBP2	NUBP2	coding	coding	intra	0__300	6
FTH1	NUCKS1	coding	coding	inter	700__300	5
NUCKS1	NUCKS1	coding	coding	intra	5100__5300	6
FTH1	NUDT1	coding	coding	inter	200__600	5
NUDT2	NUDT2	coding	coding	intra	0__200	5
OAZ1	OAZ1	coding	coding	intra	700__800	14
OAZ1	OAZ1	coding	coding	intra	300__700	6
ODC1	ODC1	coding	coding	intra	1500__1700	5
ODC1	ODC1	coding	coding	intra	1000__1200	6
OLFM1	OLFM1	coding	coding	intra	2400__2600	6
OLFM1	OLFM1	coding	coding	intra	2500__2600	7
OLFM1	OLFM1	coding	coding	intra	1000__1500	10
OLFM1	OLFM1	coding	coding	intra	1700__2500	7
OLFM1	OLFM1	coding	coding	intra	2000__2300	4
OSTC	OSTC	coding	coding	intra	600__1000	5
OXCT1	OXCT1	coding	coding	intra	2600__2700	5
P3H2	P3H2	coding	coding	intra	3000__3300	5
ACTB	P4HB	coding	coding	inter	1700__600	13
FTH1	P4HB	coding	coding	inter	700__1700	7
PABPC1	PABPC1	coding	coding	intra	1100__1300	6
PABPC1	PABPC1	coding	coding	intra	2500__2700	4
KRT8	PABPN1	coding	coding	inter	1500__1400	6
LITAF	PAGR1	coding	coding	inter	1500__3300	9
EEF2K	PAGR1	coding	coding	inter	4500__3300	5
NUSAP1	PAGR1	coding	coding	inter	2200__3300	7
PAICS	PAICS	coding	coding	intra	2100__2600	10
PAICS	PAICS	coding	coding	intra	2100__2700	8
PAICS	PAICS	coding	coding	intra	2000__2700	10
DNAJB1	PAQR5	coding	coding	inter	800__4300	4
EEF1G	PAQR5	coding	coding	inter	800__4300	5
PARK7	PARK7	coding	coding	intra	0__100	6
PARP1	PARP1	coding	coding	intra	3400__3600	6
PARP1	PARP1	coding	coding	intra	3400__3500	14
FTH1	PARP1	coding	coding	inter	700__2100	6
FSCN1	PCBP2	coding	coding	inter	2500__700	4
PCBP2	PCBP2	coding	coding	intra	900__1000	8
PCID2	PCID2	coding	coding	intra	800__900	4
PDAP1	PDAP1	coding	coding	intra	1100__1300	4
PDCD2	PDCD2	coding	coding	intra	1100__1200	4
PDCD4	PDCD4	coding	coding	intra	2000__2300	4
PDCD6	PDCD6	coding	coding	intra	800__900	17
PDE2A	PDE2A	coding	coding	intra	2500__2700	4
PDE2A	PDE2A	coding	coding	intra	3400__3500	5
PDK4	PDK4	coding	coding	intra	3100__3500	9
PDXK	PDXK	coding	coding	intra	100__200	6
PDZD11	PDZD11	coding	coding	intra	600__900	5
PEBP1	PEBP1	coding	coding	intra	1400__1600	4
PEF1	PEF1	coding	coding	intra	1300__1400	5
PEG10	PEG10	coding	coding	intra	5800__6000	7
PEG10	PEG10	coding	coding	intra	3200__4300	5
PEG10	PEG10	coding	coding	intra	2600__3000	4
PEG10	PEG10	coding	coding	intra	5800__5900	6
PERP	PERP	coding	coding	intra	1500__1700	56
PERP	PERP	coding	coding	intra	1200__1400	23
PERP	PERP	coding	coding	intra	1500__1600	25
PERP	PERP	coding	coding	intra	1700__1900	9
PERP	PERP	coding	coding	intra	900__1000	17
PERP	PERP	coding	coding	intra	400__1100	5
PEX10	PEX10	coding	coding	intra	600__700	5
PFN1	PFN1	coding	coding	intra	900__1100	9
LGALS1	PFN1	coding	coding	inter	500__1200	12
ACTB	PFN1	coding	coding	inter	1000__1200	23
ACTG1	PFN1	coding	coding	inter	1200__1200	13
GPC1	PFN1	coding	coding	inter	2300__1200	4
H3F3A	PFN1	coding	coding	inter	600__1100	5
GNAI2	PFN1	coding	coding	inter	1900__1200	8
EEF1G	PFN1	coding	coding	inter	500__1100	4
PFN1	PFN1	coding	coding	intra	800__1100	7
PABPC1	PFN1	coding	coding	inter	400__1200	5
PFN1	PFN1	coding	coding	intra	700__800	30
PCOLCE	PFN1	coding	coding	inter	1500__1200	8
HSU13369-5ETS	PFN1	rrna-spacer	coding	inter	1300__500	7
PFN1	PFN1	coding	coding	intra	1000__1200	7
LOXL2	PFN1	coding	coding	inter	2700__1200	4
PFN1	PFN1	coding	coding	intra	800__1000	6
KRT8	PFN1	coding	coding	inter	1700__1200	19
GAPDH	PFN1	coding	coding	inter	200__1100	17
HSU13369-5ETS	PFN1	rrna-spacer	coding	inter	1300__600	57
PFN1	PFN1	coding	coding	intra	900__1000	13
PGAM1	PGAM1	coding	coding	intra	1000__1100	13
PGD	PGD	coding	coding	intra	1700__2200	9
PGK1	PGK1	coding	coding	intra	600__1700	6
PGK1	PGK1	coding	coding	intra	1600__1700	6
PGK1	PGK1	coding	coding	intra	1400__1500	17
PGK1	PGK1	coding	coding	intra	1300__1500	6
PGK1	PGK1	coding	coding	intra	1300__1400	6
PHAX	PHAX	coding	coding	intra	2300__2700	16
PHB2	PHB2	coding	coding	intra	400__600	4
PHKA1	PHKA1	coding	coding	intra	400__700	4
FSCN1	PHLDA2	coding	coding	inter	0__400	6
PHPT1	PHPT1	coding	coding	intra	800__900	16
PIEZO1	PIEZO1	coding	coding	intra	1900__2100	4
PITX1	PITX1	coding	coding	intra	1700__1900	5
HNRNPK	PKM	coding	coding	inter	2000__2200	7
PKM	PKM	coding	coding	intra	2200__2600	13
PKM	PKM	coding	coding	intra	2000__2100	4
PKM	PKM	coding	coding	intra	200__600	71
PFN1	PKM	coding	coding	inter	1200__2200	8
PKM	PKM	coding	coding	intra	2300__2500	13
LAPTM4B	PKM	coding	coding	inter	1000__1200	6
PKM	PKM	coding	coding	intra	2400__2700	6
MZT2B	PKM	coding	coding	inter	300__2600	4
GAPDH	PKM	coding	coding	inter	600__2200	10
PKM	PKM	coding	coding	intra	2400__2500	10
PKM	PKM	coding	coding	intra	1100__2700	5
GAPDH	PKM	coding	coding	inter	1400__2600	16
CCT5	PKM	coding	coding	inter	1600__2200	8
CNN2	PKM	coding	coding	inter	1500__2200	4
PKM	PKM	coding	coding	intra	2300__2600	21
AURKB	PKM	coding	coding	inter	300__2500	5
ACTB	PKM	coding	coding	inter	1700__2700	17
PKM	PKM	coding	coding	intra	2600__2800	4
HMGN2	PKM	coding	coding	inter	600__2200	4
GAPDH	PKM	coding	coding	inter	200__2700	16
PKM	PKM	coding	coding	intra	2400__2600	10
PLEKHA2	PLEKHA2	coding	coding	intra	2600__3000	4
PLK1	PLK1	coding	coding	intra	1700__1800	10
PLOD2	PLOD2	coding	coding	intra	3000__3200	5
PLP2	PLP2	coding	coding	intra	300__500	7
PLS3	PLS3	coding	coding	intra	3200__3300	6
PLS3	PLS3	coding	coding	intra	400__600	4
POLD1	POLD1	coding	coding	intra	1700__1800	7
POLR2H	POLR2H	coding	coding	intra	800__900	7
CFL1	POLR2J	coding	coding	inter	700__400	4
PPA1	PPA1	coding	coding	intra	1100__1200	7
PPIA	PPIA	coding	coding	intra	600__800	23
PPIA	PPIA	coding	coding	intra	100__300	715
PPIA	PPIA	coding	coding	intra	700__800	9
FTH1	PPIA	coding	coding	inter	300__600	8
ACTB	PPIA	coding	coding	inter	1700__800	6
PPIA	PPIA	coding	coding	intra	500__700	8
PPIA	PPIA	coding	coding	intra	500__600	5
